Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
MIDWOOD,"1,456,000",904.18,"1,610",Jul-21,HILLVIEW RISE,New Sale,Strata,84,"17,333",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
MIDWOOD,"1,183,000",688.9,"1,717",Jul-21,HILLVIEW RISE,New Sale,Strata,64,"18,484",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
MIDWOOD,"1,048,000",635.08,"1,650",Jul-21,HILLVIEW RISE,New Sale,Strata,59,"17,763",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
MIDWOOD,"1,486,000",904.18,"1,643",Jul-21,HILLVIEW RISE,New Sale,Strata,84,"17,690",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,21 to 25
NORTHWOOD,"1,320,000","1,334.74",989,Jul-21,JALAN MATA AYER,Resale,Strata,124,"10,645",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
MEADOWS @ PEIRCE,"2,750,000","2,594.12","1,060",Jul-21,UPPER THOMSON ROAD,Resale,Strata,241,"11,411",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
PARC OASIS,"1,150,000","1,227.1",937,Jul-21,JURONG EAST AVENUE 1,Resale,Strata,114,"10,088",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,01 to 05
SKIES MILTONIA,"785,000",710.42,"1,105",Jul-21,MILTONIA CLOSE,Resale,Strata,66,"11,894",-,Condominium,1,99 yrs lease commencing from 2012,27,Outside Central Region,11 to 15
J GATEWAY,"880,000",473.62,"1,858",Jul-21,GATEWAY DRIVE,Resale,Strata,44,"20,000",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,16 to 20
FORETT@BUKIT TIMAH,"974,000",473.62,"2,057",Jul-21,TOH TUCK ROAD,New Sale,Strata,44,"22,136",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
HILLVISTA,"1,630,000","1,151.75","1,415",Jul-21,ELIZABETH DRIVE,Resale,Strata,107,"15,234",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
THE WARREN,"1,190,000","1,302.44",914,Jul-21,CHOA CHU KANG LOOP,Resale,Strata,121,"9,835",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,11 to 15
TREE HOUSE,"790,000",742.72,"1,064",Jul-21,CHESTNUT AVENUE,Resale,Strata,69,"11,449",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,01 to 05
TREE HOUSE,"830,000",742.72,"1,118",Jul-21,CHESTNUT AVENUE,Resale,Strata,69,"12,029",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,06 to 10
ROSEWOOD SUITES,"630,000",656.6,959,Jul-21,ROSEWOOD DRIVE,Resale,Strata,61,"10,328",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
HIGHGATE,"1,710,000","1,323.97","1,292",Jul-21,TOH TUCK ROAD,Resale,Strata,123,"13,902",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
J GATEWAY,"965,000",527.44,"1,830",Jul-21,GATEWAY DRIVE,Resale,Strata,49,"19,694",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,31 to 35
THE TENNERY,"690,000",613.55,"1,125",Jul-21,WOODLANDS ROAD,Resale,Strata,57,"12,105",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
PARC VISTA,"925,000","1,065.64",868,Jul-21,CORPORATION ROAD,Resale,Strata,99,"9,343",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
THE CENTRIS,"1,130,000",936.47,"1,207",Jul-21,JURONG WEST CENTRAL 3,Resale,Strata,87,"12,989",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,06 to 10
PARC PALAIS,"2,020,000","1,506.96","1,340",Jul-21,HUME AVENUE,Resale,Strata,140,"14,429",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
THE GREENWICH,"650,000",602.78,"1,078",Jul-21,SELETAR ROAD,Resale,Strata,56,"11,607",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,060,000",893.41,"1,186",Jul-21,FERNVALE ROAD,Resale,Strata,83,"12,771",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
THE HILLIER,"735,000",516.67,"1,423",Jul-21,HILLVIEW RISE,Resale,Strata,48,"15,313",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
THE PETALS,"1,300,000","1,259.39","1,032",Jul-21,HILLVIEW AVENUE,Resale,Strata,117,"11,111",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
REGENT GROVE,"980,000","1,259.39",778,Jul-21,CHOA CHU KANG NORTH 7,Resale,Strata,117,"8,376",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,11 to 15
TREE HOUSE,"828,000",807.3,"1,026",Jul-21,CHESTNUT AVENUE,Resale,Strata,75,"11,040",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,06 to 10
HILLVIEW HEIGHTS,"1,850,000","1,431.61","1,292",Jul-21,HILLVIEW AVENUE,Resale,Strata,133,"13,910",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
THE HILLIER,"880,000",624.31,"1,410",Jul-21,HILLVIEW RISE,Resale,Strata,58,"15,172",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
THE WARREN,"1,502,000","1,614.6",930,Jul-21,CHOA CHU KANG LOOP,Resale,Strata,150,"10,013",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,11 to 15
MIDWOOD,"1,508,000",893.41,"1,688",Jul-21,HILLVIEW RISE,New Sale,Strata,83,"18,169",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,26 to 30
FORETT@BUKIT TIMAH,"2,275,000","1,087.16","2,093",Jul-21,TOH TUCK ROAD,New Sale,Strata,101,"22,525",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,638,000","1,011.82","1,619",Jul-21,DAIRY FARM LANE,New Sale,Strata,94,"17,426",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
MIDWOOD,"1,552,000",990.29,"1,567",Jul-21,HILLVIEW RISE,New Sale,Strata,92,"16,870",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
MIDWOOD,"1,177,000",699.66,"1,682",Jul-21,HILLVIEW RISE,New Sale,Strata,65,"18,108",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
KI RESIDENCES AT BROOKVALE,"2,236,000","1,194.8","1,871",Jul-21,BROOKVALE DRIVE,New Sale,Strata,111,"20,144",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
KI RESIDENCES AT BROOKVALE,"1,831,000",979.52,"1,869",Jul-21,BROOKVALE DRIVE,New Sale,Strata,91,"20,121",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
MAYFAIR MODERN,"1,498,000",721.19,"2,077",Jul-21,RIFLE RANGE ROAD,New Sale,Strata,67,"22,358",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,830,500","1,140.98","1,604",Jul-21,DAIRY FARM LANE,New Sale,Strata,106,"17,269",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
DAIRY FARM RESIDENCES,"1,835,000","1,140.98","1,608",Jul-21,DAIRY FARM LANE,New Sale,Strata,106,"17,311",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
MIDWOOD,"1,621,000",990.29,"1,637",Jul-21,HILLVIEW RISE,New Sale,Strata,92,"17,620",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
MIDWOOD,"855,000",484.38,"1,765",Jul-21,HILLVIEW RISE,New Sale,Strata,45,"19,000",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,26 to 30
MIDWOOD,"854,000",484.38,"1,763",Jul-21,HILLVIEW RISE,New Sale,Strata,45,"18,978",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,21 to 25
CLEMENTI PARK,"2,650,000","1,872.94","1,415",Jul-21,SUNSET WAY,Resale,Strata,174,"15,230",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
HAZEL PARK CONDOMINIUM,"1,970,000","1,517.72","1,298",Jul-21,HAZEL PARK TERRACE,Resale,Strata,141,"13,972",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,06 to 10
HILLVIEW REGENCY,"1,080,000","1,108.69",974,Jul-21,BUKIT BATOK EAST AVENUE 2,Resale,Strata,103,"10,485",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,16 to 20
FORETT@BUKIT TIMAH,"1,899,000",947.23,"2,005",Jul-21,TOH TUCK ROAD,New Sale,Strata,88,"21,580",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,839,000",979.52,"1,877",Jul-21,BROOKVALE DRIVE,New Sale,Strata,91,"20,209",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,200,000",710.42,"1,689",Jul-21,DAIRY FARM LANE,New Sale,Strata,66,"18,182",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
DAIRY FARM RESIDENCES,"1,445,000",936.47,"1,543",Jul-21,DAIRY FARM LANE,New Sale,Strata,87,"16,609",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
ROOTS @ TRANSIT,"836,800",667.37,"1,254",Jul-21,TRANSIT ROAD,Resale,Strata,62,"13,497",-,Apartment,1,99 yrs lease commencing from 2014,26,Outside Central Region,01 to 05
KINGSFORD . HILLVIEW PEAK,"1,070,000",828.83,"1,291",Jul-21,HILLVIEW RISE,Resale,Strata,77,"13,896",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
FORESQUE RESIDENCES,"893,000",742.72,"1,202",Jul-21,PETIR ROAD,Resale,Strata,69,"12,942",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
THE SENSORIA,"943,000","1,076.4",876,Jul-21,JALAN ULU SEMBAWANG,Resale,Strata,100,"9,430",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
PARC BOTANNIA,"650,000",430.56,"1,510",Jul-21,FERNVALE STREET,Sub Sale,Strata,40,"16,250",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
ROOTS @ TRANSIT,"777,800",581.26,"1,338",Jul-21,TRANSIT ROAD,Resale,Strata,54,"14,404",-,Apartment,1,99 yrs lease commencing from 2014,26,Outside Central Region,01 to 05
FORESQUE RESIDENCES,"1,553,888","1,237.86","1,255",Jul-21,PETIR ROAD,Resale,Strata,115,"13,512",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
H2O RESIDENCES,"688,000",527.44,"1,304",Jul-21,FERNVALE LINK,Resale,Strata,49,"14,041",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
KI RESIDENCES AT BROOKVALE,"2,178,000","1,173.28","1,856",Jul-21,BROOKVALE DRIVE,New Sale,Strata,109,"19,982",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
MEADOWS @ PEIRCE,"2,200,000","3,067.74",717,Jul-21,UPPER THOMSON ROAD,Resale,Strata,285,"7,719",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
SPRINGDALE CONDOMINIUM,"1,180,000",925.7,"1,275",Jul-21,HINDHEDE WALK,Resale,Strata,86,"13,721",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
THE SKYWOODS,"1,220,000",871.88,"1,399",Jul-21,DAIRY FARM HEIGHTS,Resale,Strata,81,"15,062",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
HILLBROOKS,"1,190,000","1,130.22","1,053",Jul-21,HILLVIEW AVENUE,Resale,Strata,105,"11,333",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
ROOTS @ TRANSIT,"708,800",516.67,"1,372",Jul-21,TRANSIT ROAD,Resale,Strata,48,"14,767",-,Apartment,1,99 yrs lease commencing from 2014,26,Outside Central Region,01 to 05
THE ESTUARY,"1,520,000","1,528.49",994,Jul-21,YISHUN AVENUE 1,Resale,Strata,142,"10,704",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,01 to 05
ROOTS @ TRANSIT,"750,800",592.02,"1,268",Jul-21,TRANSIT ROAD,Resale,Strata,55,"13,651",-,Apartment,1,99 yrs lease commencing from 2014,26,Outside Central Region,01 to 05
SHERWOOD CONDOMINIUM,"1,085,000",936.47,"1,159",Jul-21,JALAN JURONG KECHIL,Resale,Strata,87,"12,471",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE WISTERIA,"1,148,000",968.76,"1,185",Jul-21,YISHUN RING ROAD,Resale,Strata,90,"12,756",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
PARKVIEW APARTMENTS,"800,000","1,119.46",715,Jul-21,BUKIT BATOK STREET 25,Resale,Strata,104,"7,692",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
RIVERBANK @ FERNVALE,"1,260,000","1,216.33","1,036",Jul-21,FERNVALE CLOSE,Resale,Strata,113,"11,150",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"1,200,000",871.88,"1,376",Jul-21,YISHUN CENTRAL 1,Sub Sale,Strata,81,"14,815",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,11 to 15
KAP RESIDENCES,"950,000",516.67,"1,839",Jul-21,KING ALBERT PARK,Resale,Strata,48,"19,792",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
PANDAN VALLEY,"2,838,000","2,561.83","1,108",Jul-21,PANDAN VALLEY,Resale,Strata,238,"11,924",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
PARKVIEW APARTMENTS,"740,000",936.47,790,Jul-21,BUKIT BATOK STREET 25,Resale,Strata,87,"8,506",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,01 to 05
MIDWOOD,"1,111,000",688.9,"1,613",Jun-21,HILLVIEW RISE,New Sale,Strata,64,"17,359",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
MIDWOOD,"1,197,000",699.66,"1,711",Jun-21,HILLVIEW RISE,New Sale,Strata,65,"18,415",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
VERDALE,"1,262,100",731.95,"1,724",Jun-21,DE SOUZA AVENUE,New Sale,Strata,68,"18,560",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
HILLVIEW REGENCY,"1,010,000","1,119.46",902,Jun-21,BUKIT BATOK EAST AVENUE 2,Resale,Strata,104,"9,712",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,11 to 15
HIGH PARK RESIDENCES,"808,000",667.37,"1,211",Jun-21,FERNVALE ROAD,Resale,Strata,62,"13,032",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
SPRINGDALE CONDOMINIUM,"1,560,000","1,151.75","1,354",Jun-21,HINDHEDE WALK,Resale,Strata,107,"14,579",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,06 to 10
MIDWOOD,"1,408,000",904.18,"1,557",Jun-21,HILLVIEW RISE,New Sale,Strata,84,"16,762",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,06 to 10
MIDWOOD,"1,437,000",904.18,"1,589",Jun-21,HILLVIEW RISE,New Sale,Strata,84,"17,107",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
PARC ROSEWOOD,"1,230,000","1,765.3",697,Jun-21,ROSEWOOD DRIVE,Resale,Strata,164,"7,500",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
REGENT HEIGHTS,"800,000","1,022.58",782,Jun-21,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"8,421",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,11 to 15
REGENT HEIGHTS,"828,000","1,022.58",810,Jun-21,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"8,716",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,16 to 20
THE LAKESHORE,"1,188,000","1,108.69","1,072",Jun-21,JURONG WEST STREET 41,Resale,Strata,103,"11,534",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
THE MADEIRA,"1,250,000","1,356.26",922,Jun-21,BUKIT BATOK STREET 31,Resale,Strata,126,"9,921",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,06 to 10
J GATEWAY,"905,000",495.14,"1,828",Jun-21,GATEWAY DRIVE,Resale,Strata,46,"19,674",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,16 to 20
THE ESTUARY,"1,500,000","1,453.14","1,032",Jun-21,YISHUN AVENUE 1,Resale,Strata,135,"11,111",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,11 to 15
HILLSTA,"630,000",527.44,"1,194",Jun-21,PHOENIX ROAD,Resale,Strata,49,"12,857",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
MIDWOOD,"1,039,000",635.08,"1,636",Jun-21,HILLVIEW RISE,New Sale,Strata,59,"17,610",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
HAZEL PARK CONDOMINIUM,"1,750,000","1,345.5","1,301",Jun-21,HAZEL PARK TERRACE,Resale,Strata,125,"14,000",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,16 to 20
ROSEWOOD SUITES,"1,300,000","1,700.71",764,Jun-21,ROSEWOOD DRIVE,Resale,Strata,158,"8,228",-,Condominium,1,99 yrs lease commencing from 2008,25,Outside Central Region,01 to 05
ROOTS @ TRANSIT,"852,800",667.37,"1,278",Jun-21,TRANSIT ROAD,Resale,Strata,62,"13,755",-,Apartment,1,99 yrs lease commencing from 2014,26,Outside Central Region,01 to 05
