Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE TENERIFFE,"3,560,000","3,121.56","1,140",Dec-24,LAUREL WOOD AVENUE,Resale,Strata,290,"12,276",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
GOODWOOD GRAND,"5,950,000","5,242.07","1,135",Nov-24,BALMORAL ROAD,Resale,Strata,487,"12,218",-,Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,580,000","3,121.56","1,147",Oct-24,LAUREL WOOD AVENUE,Resale,Strata,290,"12,345",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
THE TENERIFFE,"3,550,000","3,175.38","1,118",Oct-24,LAUREL WOOD AVENUE,Resale,Strata,295,"12,034",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
ELEVEN @ HOLLAND,"3,580,000","3,735.11",958,Oct-24,HOLLAND LINK,Resale,Strata,347,"10,317",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
THE TENERIFFE,"3,450,000","3,164.62","1,090",Sep-24,LAUREL WOOD AVENUE,Resale,Strata,294,"11,735",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
ELEVEN @ HOLLAND,"3,550,000","3,735.11",950,Sep-24,HOLLAND LINK,Resale,Strata,347,"10,231",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ESTRIVILLAS,"4,280,000","4,154.9","1,030",Aug-24,JALAN LIM TAI SEE,Resale,Strata,386,"11,088",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,450,000","3,121.56","1,105",Jul-24,LAUREL WOOD AVENUE,Resale,Strata,290,"11,897",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
ELEVEN @ HOLLAND,"3,780,000","4,154.9",910,Jul-24,HOLLAND LINK,Resale,Strata,386,"9,793",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,600,000","4,273.31",842,Jun-24,HOLLAND LINK,Resale,Strata,397,"9,068",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ESTRIVILLAS,"4,350,000","4,359.42",998,Jun-24,JALAN LIM TAI SEE,Resale,Strata,405,"10,741",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
VENTURA HEIGHTS,"4,000,000","4,660.81",858,May-24,JALAN LIM TAI SEE,Resale,Strata,433,"9,238",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
ESTRIVILLAS,"5,200,000","6,770.56",768,May-24,JALAN LIM TAI SEE,Resale,Strata,629,"8,267",-,Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,500,000","3,110.8","1,125",Apr-24,LAUREL WOOD AVENUE,Resale,Strata,289,"12,111",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
THE TENERIFFE,"3,500,000","3,175.38","1,102",Mar-24,LAUREL WOOD AVENUE,Resale,Strata,295,"11,864",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
ELEVEN @ HOLLAND,"3,810,000","3,810.46","1,000",Mar-24,HOLLAND LINK,Resale,Strata,354,"10,763",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
NAMLY COURT,"4,900,000","2,798.64","1,751",Mar-24,BUKIT TIMAH ROAD,Resale,Strata,260,"18,846",-,Terrace House,1,Freehold,10,Core Central Region,-
ELEVEN @ HOLLAND,"3,835,000","3,735.11","1,027",Mar-24,HOLLAND LINK,Resale,Strata,347,"11,052",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"4,368,000","4,305.6","1,014",Feb-24,HOLLAND LINK,Resale,Strata,400,"10,920",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
THE TENERIFFE,"3,520,000","3,164.62","1,112",Feb-24,LAUREL WOOD AVENUE,Resale,Strata,294,"11,973",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
ELEVEN @ HOLLAND,"3,800,000","3,713.58","1,023",Feb-24,HOLLAND LINK,Resale,Strata,345,"11,014",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
LANDED HOUSING DEVELOPMENT,"3,575,000","2,497.25","1,432",Dec-23,JALAN HAJI ALIAS,Resale,Strata,232,"15,409",-,Terrace House,1,Freehold,10,Core Central Region,-
PALMS @ SIXTH AVENUE,"5,188,000","4,596.23","1,129",Nov-23,SIXTH AVENUE,Resale,Strata,427,"12,150",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
ELEVEN @ HOLLAND,"3,920,000","3,735.11","1,050",Nov-23,HOLLAND LINK,Resale,Strata,347,"11,297",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
LANDED HOUSING DEVELOPMENT,"3,650,000","2,432.66","1,500",Oct-23,JALAN HAJI ALIAS,Resale,Strata,226,"16,150",-,Terrace House,1,Freehold,10,Core Central Region,-
ELEVEN @ HOLLAND,"3,888,000","4,316.36",901,Oct-23,HOLLAND LINK,Resale,Strata,401,"9,696",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
VENTURA HEIGHTS,"4,050,000","4,660.81",869,Sep-23,JALAN LIM TAI SEE,Resale,Strata,433,"9,353",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
ESTRIVILLAS,"4,300,000","5,188.25",829,Sep-23,JALAN LIM TAI SEE,Resale,Strata,482,"8,921",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,850,000","3,724.34","1,302",Sep-23,JALAN LIM TAI SEE,Resale,Strata,346,"14,017",-,Terrace House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,580,000","3,164.62","1,131",Aug-23,LAUREL WOOD AVENUE,Resale,Strata,294,"12,177",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
ELEVEN @ HOLLAND,"3,807,500","3,735.11","1,019",Jul-23,HOLLAND LINK,Resale,Strata,347,"10,973",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,735,000","3,713.58","1,006",Jul-23,HOLLAND LINK,Resale,Strata,345,"10,826",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"4,263,000","4,262.54","1,000",Jul-23,HOLLAND LINK,Resale,Strata,396,"10,765",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,717,000","3,735.11",995,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,712",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,815,000","3,735.11","1,021",Jun-23,HOLLAND LINK,Resale,Strata,347,"10,994",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,500,000","3,735.11",937,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,086",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,705,000","3,735.11",992,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,677",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,920,999","3,713.58","1,056",Jun-23,HOLLAND LINK,Resale,Strata,345,"11,365",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,912,999","3,735.11","1,048",Jun-23,HOLLAND LINK,Resale,Strata,347,"11,277",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,735,000","3,735.11","1,000",Jun-23,HOLLAND LINK,Resale,Strata,347,"10,764",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,711,000","3,735.11",994,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,695",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"4,273,000","4,273.31","1,000",Jun-23,HOLLAND LINK,Resale,Strata,397,"10,763",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,718,000","3,735.11",995,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,715",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,716,000","3,735.11",995,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,709",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,784,000","3,810.46",993,Jun-23,HOLLAND LINK,Resale,Strata,354,"10,689",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"4,264,600","4,294.84",993,Jun-23,HOLLAND LINK,Resale,Strata,399,"10,688",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,735,000","3,735.11","1,000",Jun-23,HOLLAND LINK,Resale,Strata,347,"10,764",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,694,000","3,713.58",995,Jun-23,HOLLAND LINK,Resale,Strata,345,"10,707",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"4,281,400","4,305.6",994,Jun-23,HOLLAND LINK,Resale,Strata,400,"10,704",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,714,000","3,713.58","1,000",Jun-23,HOLLAND LINK,Resale,Strata,345,"10,765",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"4,244,000","4,273.31",993,Jun-23,HOLLAND LINK,Resale,Strata,397,"10,690",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,835,000","3,735.11","1,027",Jun-23,HOLLAND LINK,Resale,Strata,347,"11,052",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,807,000","3,735.11","1,019",Jun-23,HOLLAND LINK,Resale,Strata,347,"10,971",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,709,000","3,735.11",993,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,689",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,717,000","3,735.11",995,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,712",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,709,000","3,735.11",993,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,689",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,767,000","3,767.4","1,000",Jun-23,HOLLAND LINK,Resale,Strata,350,"10,763",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,803,000","3,821.22",995,Jun-23,HOLLAND LINK,Resale,Strata,355,"10,713",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,735,000","3,735.11","1,000",Jun-23,HOLLAND LINK,Resale,Strata,347,"10,764",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,710,000","3,735.11",993,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,692",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,715,000","3,735.11",995,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,706",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,767,000","3,788.93",994,Jun-23,HOLLAND LINK,Resale,Strata,352,"10,702",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,714,000","3,713.58","1,000",Jun-23,HOLLAND LINK,Resale,Strata,345,"10,765",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,710,200","3,735.11",993,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,692",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,707,000","3,735.11",992,Jun-23,HOLLAND LINK,Resale,Strata,347,"10,683",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,735,000","3,735.11","1,000",Jun-23,HOLLAND LINK,Resale,Strata,347,"10,764",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,735,000","3,735.11","1,000",Jun-23,HOLLAND LINK,Resale,Strata,347,"10,764",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,735,000","3,735.11","1,000",Jun-23,HOLLAND LINK,Resale,Strata,347,"10,764",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,821,000","3,821.22","1,000",Jun-23,HOLLAND LINK,Resale,Strata,355,"10,763",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,735,000","3,735.11","1,000",Jun-23,HOLLAND LINK,Resale,Strata,347,"10,764",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,940,000","3,939.62","1,000",Jun-23,HOLLAND LINK,Resale,Strata,366,"10,765",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,735,000","3,735.11","1,000",Jun-23,HOLLAND LINK,Resale,Strata,347,"10,764",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
ELEVEN @ HOLLAND,"3,750,000","3,928.86",954,Jun-23,HOLLAND LINK,Resale,Strata,365,"10,274",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
FERNHILL COTTAGE,"4,800,000","2,766.35","1,735",May-23,FERNHILL ROAD,Resale,Strata,257,"18,677",-,Terrace House,1,Freehold,10,Core Central Region,-
PALMS @ SIXTH AVENUE,"5,100,000","4,596.23","1,110",May-23,SIXTH AVENUE,Resale,Strata,427,"11,944",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
ELEVEN @ HOLLAND,"3,500,000","3,821.22",916,Apr-23,HOLLAND LINK,Resale,Strata,355,"9,859",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
BISHOPSGATE RESIDENCES,"24,900,000","6,372.29","3,908",Apr-23,BISHOPSGATE,Resale,Strata,592,"42,061",-,Semi-Detached House,1,Freehold,10,Core Central Region,01 to 05
ESTRIVILLAS,"3,900,000","5,435.82",717,Apr-23,JALAN LIM TAI SEE,Resale,Strata,505,"7,723",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
VENTURA HEIGHTS,"5,100,000","6,501.46",784,Mar-23,JALAN LIM TAI SEE,Resale,Strata,604,"8,444",-,Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,600,000","3,379.9","1,065",Feb-23,LAUREL WOOD AVENUE,Resale,Strata,314,"11,465",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
RIDGEWOOD,"5,380,000","2,852.46","1,886",Feb-23,MOUNT SINAI RISE,Resale,Strata,265,"20,302",-,Terrace House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
BOTANIC @ CLUNY PARK,"9,000,000","6,157.01","1,462",Feb-23,CLUNY PARK ROAD,Sub Sale,Strata,572,"15,734",-,Detached House,1,Freehold,10,Core Central Region,-
PALMS @ SIXTH AVENUE,"4,950,000","4,520.88","1,095",Jan-23,SIXTH AVENUE,Resale,Strata,420,"11,786",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
ESTRIVILLAS,"3,800,000","4,617.76",823,Oct-22,JALAN LIM TAI SEE,Resale,Strata,429,"8,858",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
FERNHILL COTTAGE,"4,200,000","2,443.43","1,719",Oct-22,FERNHILL ROAD,Resale,Strata,227,"18,502",-,Terrace House,1,Freehold,10,Core Central Region,-
PALMS @ SIXTH AVENUE,"5,168,888","4,596.23","1,125",Sep-22,SIXTH AVENUE,Resale,Strata,427,"12,105",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,200,000","3,121.56","1,025",Aug-22,LAUREL WOOD AVENUE,Resale,Strata,290,"11,034",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
VENTURA HEIGHTS,"3,750,000","4,660.81",805,Jul-22,JALAN LIM TAI SEE,Resale,Strata,433,"8,661",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,080,000","3,175.38",970,Jun-22,LAUREL WOOD AVENUE,Resale,Strata,295,"10,441",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
SHAMROCK VILLAS,"4,680,000","6,340",738,Jun-22,NAMLY PLACE,Resale,Strata,589,"7,946",-,Detached House,1,Freehold,10,Core Central Region,-
DUBLIN LODGE,"6,700,000","2,561.83","2,615",Jun-22,DUBLIN ROAD,Resale,Strata,238,"28,151",-,Terrace House,1,Freehold,09,Core Central Region,-
MOUNT SINAI RESIDENCES,"4,250,000","6,953.54",611,Jun-22,MOUNT SINAI LANE,Resale,Strata,646,"6,579",-,Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
DUBLIN LODGE,"6,700,000","2,583.36","2,594",Jun-22,DUBLIN ROAD,Resale,Strata,240,"27,917",-,Terrace House,1,Freehold,09,Core Central Region,-
ESTRIVILLAS,"4,100,000","5,780.27",709,Jun-22,JALAN LIM TAI SEE,Resale,Strata,537,"7,635",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
NAMLY COURT,"4,000,000","2,820.17","1,418",May-22,BUKIT TIMAH ROAD,Resale,Strata,262,"15,267",-,Terrace House,1,Freehold,10,Core Central Region,-
D'LEEDON,"6,200,000","6,781.32",914,May-22,LEEDON HEIGHTS,Resale,Strata,630,"9,841",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,-
BOTANIC @ CLUNY PARK,"8,400,000","6,307.7","1,332",May-22,CLUNY PARK ROAD,Sub Sale,Strata,586,"14,334",-,Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,200,000","3,175.38","1,008",May-22,LAUREL WOOD AVENUE,Resale,Strata,295,"10,847",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
THE TENERIFFE,"3,085,000","3,121.56",988,May-22,LAUREL WOOD AVENUE,Resale,Strata,290,"10,638",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
OXLEY RESIDENCE,"13,000,000","8,966.41","1,450",Apr-22,OXLEY ROAD,Resale,Strata,833,"15,606",-,Terrace House,1,Freehold,09,Core Central Region,-
ESTRIVILLAS,"4,200,000","6,910.49",608,Apr-22,JALAN LIM TAI SEE,Resale,Strata,642,"6,542",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,060,000","3,121.56",980,Apr-22,LAUREL WOOD AVENUE,Resale,Strata,290,"10,552",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
ILLOURA,"5,550,000","4,380.95","1,267",Mar-22,OLD HOLLAND ROAD,Resale,Strata,407,"13,636",-,Semi-Detached House,1,Freehold,10,Core Central Region,01 to 05
PALMS @ SIXTH AVENUE,"5,500,000","4,951.44","1,111",Feb-22,SIXTH AVENUE,Resale,Strata,460,"11,957",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,000,000","3,121.56",961,Feb-22,LAUREL WOOD AVENUE,Resale,Strata,290,"10,345",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"2,500,000","1,377.79","1,814",Jan-22,FERNHILL ROAD,Resale,Strata,128,"19,531",-,Terrace House,1,Freehold,10,Core Central Region,-
ESTRIVILLAS,"3,788,000","5,188.25",730,Dec-21,JALAN LIM TAI SEE,Resale,Strata,482,"7,859",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
ELEVEN @ HOLLAND,"2,750,000","3,810.46",722,Dec-21,HOLLAND LINK,Resale,Strata,354,"7,768",-,Semi-Detached House,1,99 yrs lease commencing from 2010,10,Core Central Region,01 to 05
THE TENERIFFE,"3,108,888","3,121.56",996,Dec-21,LAUREL WOOD AVENUE,Resale,Strata,290,"10,720",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
ESTRIVILLAS,"3,680,000","5,188.25",709,Nov-21,JALAN LIM TAI SEE,Resale,Strata,482,"7,635",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,080,000","3,164.62",973,Oct-21,LAUREL WOOD AVENUE,Resale,Strata,294,"10,476",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
KING'S 8,"5,300,000","5,112.9","1,037",Oct-21,KING'S ROAD,Resale,Strata,475,"11,158",-,Detached House,1,Freehold,10,Core Central Region,-
THE TENERIFFE,"3,000,000","3,358.37",893,Oct-21,LAUREL WOOD AVENUE,Resale,Strata,312,"9,615",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
THE TENERIFFE,"2,800,000","3,143.09",891,Sep-21,LAUREL WOOD AVENUE,Resale,Strata,292,"9,589",-,Terrace House,1,99 yrs lease commencing from 1996,10,Core Central Region,-
ESTRIVILLAS,"3,750,000","5,608.04",669,Sep-21,JALAN LIM TAI SEE,Resale,Strata,521,"7,198",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
