Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
OASIS GARDEN,"1,610,000","1,237.86","1,301",Oct-21,JALAN BUNGA RAMPAI,Resale,Strata,115,"14,000",-,Condominium,1,Freehold,19,Rest of Central Region,01 to 05
COSTA DEL SOL,"2,000,000","1,474.67","1,356",Oct-21,BAYSHORE ROAD,Resale,Strata,137,"14,599",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
FERRARIA PARK CONDOMINIUM,"1,400,000","1,377.79","1,016",Oct-21,FLORA DRIVE,Resale,Strata,128,"10,938",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
PARC OLYMPIA,"758,000",796.54,952,Oct-21,FLORA DRIVE,Resale,Strata,74,"10,243",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
UBER 388,"2,280,000","1,679.18","1,358",Oct-21,UPPER EAST COAST ROAD,Resale,Strata,156,"14,615",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
SKY VUE,"1,440,000",807.3,"1,784",Oct-21,BISHAN STREET 15,Resale,Strata,75,"19,200",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,16 to 20
CARDIFF RESIDENCE,"599,000",419.8,"1,427",Oct-21,CARDIFF GROVE,Resale,Strata,39,"15,359",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
THE GLADES,"1,250,000",871.88,"1,434",Oct-21,BEDOK RISE,Resale,Strata,81,"15,432",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
THE SANTORINI,"634,000",527.44,"1,202",Oct-21,TAMPINES STREET 86,Resale,Strata,49,"12,939",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
SUNHAVEN,"1,050,000",990.29,"1,060",Oct-21,UPPER CHANGI ROAD EAST,Resale,Strata,92,"11,413",-,Condominium,1,Freehold,16,Outside Central Region,06 to 10
EDELWEISS PARK CONDOMINIUM,"935,000","1,054.87",886,Oct-21,FLORA ROAD,Resale,Strata,98,"9,541",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
CARISSA PARK CONDOMINIUM,"1,250,000","1,302.44",960,Oct-21,FLORA DRIVE,Resale,Strata,121,"10,331",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
SPACE @ KOVAN,"595,000",419.8,"1,417",Sep-21,YIO CHU KANG ROAD,Resale,Strata,39,"15,256",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"722,000",419.8,"1,720",Sep-21,BEDOK SOUTH AVENUE 3,Resale,Strata,39,"18,513",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,06 to 10
THE JOVELL,"980,800",667.37,"1,470",Sep-21,FLORA DRIVE,New Sale,Strata,62,"15,819",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,864,000","1,323.97","1,408",Sep-21,TAMPINES LANE,New Sale,Strata,123,"15,154",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,922,000","1,323.97","1,452",Sep-21,TAMPINES LANE,New Sale,Strata,123,"15,626",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
THE JOVELL,"1,177,700",904.18,"1,303",Sep-21,FLORA DRIVE,New Sale,Strata,84,"14,020",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,745,000","1,151.75","1,515",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,308",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"1,740,000","1,065.64","1,633",Sep-21,UPPER PAYA LEBAR ROAD,Resale,Strata,99,"17,576",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,763,000","1,151.75","1,531",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,477",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,790,000","1,151.75","1,554",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,729",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
CAMBIO SUITES,"1,180,000",925.7,"1,275",Sep-21,LIM TUA TOW ROAD,Resale,Strata,86,"13,721",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,512,000","1,033.34","1,463",Sep-21,TAMPINES LANE,New Sale,Strata,96,"15,750",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
SAVANNAH CONDOPARK,"885,000","1,022.58",865,Sep-21,SIMEI RISE,Resale,Strata,95,"9,316",-,Condominium,1,99 yrs lease commencing from 2000,18,Outside Central Region,01 to 05
PALMWOODS,"1,038,000","1,097.93",945,Sep-21,UPPER CHANGI ROAD,Resale,Strata,102,"10,176",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,763,000","1,237.86","1,424",Sep-21,TAMPINES LANE,New Sale,Strata,115,"15,330",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,788,000","1,237.86","1,444",Sep-21,TAMPINES LANE,New Sale,Strata,115,"15,548",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
THE TROPICA,"1,550,000","1,496.2","1,036",Sep-21,TAMPINES AVENUE 1,Resale,Strata,139,"11,151",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,11 to 15
THE TAPESTRY,"2,001,000","1,431.61","1,398",Sep-21,TAMPINES STREET 86,Sub Sale,Strata,133,"15,045",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
THE TAPESTRY,"1,150,000",699.66,"1,644",Sep-21,TAMPINES STREET 86,Sub Sale,Strata,65,"17,692",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
THE INFLORA,"780,000",818.06,953,Sep-21,FLORA DRIVE,Resale,Strata,76,"10,263",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
THE QUARTZ,"1,428,000","1,410.08","1,013",Sep-21,COMPASSVALE BOW,Resale,Strata,131,"10,901",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20
SENGKANG GRAND RESIDENCES,"1,616,220",936.47,"1,726",Sep-21,COMPASSVALE BOW,New Sale,Strata,87,"18,577",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
PARC KOMO,"1,141,000",721.19,"1,582",Sep-21,UPPER CHANGI ROAD NORTH,New Sale,Strata,67,"17,030",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
KOVAN GRANDEUR,"520,000",365.98,"1,421",Sep-21,TAMPINES ROAD,Resale,Strata,34,"15,294",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
AMARANDA GARDENS,"1,530,000",990.29,"1,545",Sep-21,SERANGOON AVENUE 3,Resale,Strata,92,"16,630",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
DOUBLE BAY RESIDENCES,"1,380,000","1,270.15","1,086",Sep-21,SIMEI STREET 4,Resale,Strata,118,"11,695",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
CENTRO RESIDENCES,"1,498,000","1,001.05","1,496",Sep-21,ANG MO KIO AVENUE 8,Resale,Strata,93,"16,108",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,16 to 20
THE TAPESTRY,"1,180,000",699.66,"1,687",Sep-21,TAMPINES STREET 86,Sub Sale,Strata,65,"18,154",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,06 to 10
SANCTUARY @ 813,"1,145,000",861.12,"1,330",Sep-21,UPPER SERANGOON ROAD,Resale,Strata,80,"14,313",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
PARC CENTROS,"660,000",473.62,"1,394",Sep-21,PUNGGOL CENTRAL,Resale,Strata,44,"15,000",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE BAYSHORE,"1,660,000","1,431.61","1,160",Sep-21,BAYSHORE ROAD,Resale,Strata,133,"12,481",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,21 to 25
D'NEST,"1,388,000","1,130.22","1,228",Sep-21,PASIR RIS GROVE,Resale,Strata,105,"13,219",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
JEWEL @ BUANGKOK,"1,040,000",721.19,"1,442",Sep-21,COMPASSVALE BOW,Resale,Strata,67,"15,522",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
THE SCALA,"1,290,000",850.36,"1,517",Sep-21,SERANGOON AVENUE 3,Resale,Strata,79,"16,329",-,Apartment,1,99 yrs lease commencing from 2010,19,Outside Central Region,11 to 15
TERRASSE,"1,350,000","1,054.87","1,280",Sep-21,TERRASSE LANE,Resale,Strata,98,"13,776",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
THE LUXURIE,"1,280,000","1,054.87","1,213",Sep-21,COMPASSVALE ROAD,Resale,Strata,98,"13,061",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
BEDOK RESIDENCES,"2,280,000","1,485.43","1,535",Sep-21,BEDOK NORTH DRIVE,Resale,Strata,138,"16,522",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,11 to 15
AQUARIUS BY THE PARK,"878,000",893.41,983,Sep-21,BEDOK RESERVOIR VIEW,Resale,Strata,83,"10,578",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
THE JOVELL,"1,234,000",904.18,"1,365",Sep-21,FLORA DRIVE,New Sale,Strata,84,"14,690",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"1,794,000","1,151.75","1,558",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,766",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
BEDOK RESIDENCES,"930,000",581.26,"1,600",Sep-21,BEDOK NORTH DRIVE,Resale,Strata,54,"17,222",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,799,900","1,022.58","1,760",Sep-21,COMPASSVALE BOW,New Sale,Strata,95,"18,946",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"2,711,000","1,679.18","1,614",Sep-21,HOUGANG AVENUE 2,New Sale,Strata,156,"17,378",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
PARC KOMO,"1,131,000",721.19,"1,568",Sep-21,UPPER CHANGI ROAD NORTH,New Sale,Strata,67,"16,881",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
THE GLADES,"700,000",473.62,"1,478",Sep-21,BEDOK RISE,Resale,Strata,44,"15,909",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,06 to 10
BREEZE BY THE EAST,"2,630,000","2,045.16","1,286",Sep-21,UPPER EAST COAST ROAD,Resale,Strata,190,"13,842",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
RIVERFRONT RESIDENCES,"705,000",462.85,"1,523",Sep-21,HOUGANG AVENUE 7,Sub Sale,Strata,43,"16,395",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
RIVERSAILS,"1,288,000","1,108.69","1,162",Sep-21,UPPER SERANGOON CRESCENT,Resale,Strata,103,"12,505",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
WATERFRONT ISLE,"765,000",667.37,"1,146",Sep-21,BEDOK RESERVOIR ROAD,Resale,Strata,62,"12,339",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
RAFFLESIA CONDOMINIUM,"1,593,000","1,323.97","1,203",Sep-21,BISHAN STREET 21,Resale,Strata,123,"12,951",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
BARTLEY RESIDENCES,"1,328,888",914.94,"1,452",Sep-21,LORONG HOW SUN,Resale,Strata,85,"15,634",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
TERRASSE,"930,000",807.3,"1,152",Sep-21,TERRASSE LANE,Resale,Strata,75,"12,400",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
EASTPOINT GREEN,"815,000",958,851,Sep-21,SIMEI STREET 3,Resale,Strata,89,"9,157",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
CARISSA PARK CONDOMINIUM,"1,320,000","1,323.97",997,Sep-21,FLORA DRIVE,Resale,Strata,123,"10,732",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
SEA ESTA,"715,000",645.84,"1,107",Sep-21,PASIR RIS LINK,Resale,Strata,60,"11,917",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
LIVIA,"1,260,000","1,259.39","1,000",Sep-21,PASIR RIS GROVE,Resale,Strata,117,"10,769",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
WATERVIEW,"970,000",925.7,"1,048",Sep-21,TAMPINES AVENUE 1,Resale,Strata,86,"11,279",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
STRATUM,"560,000",441.32,"1,269",Sep-21,ELIAS ROAD,Resale,Strata,41,"13,659",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
BRADDELL VIEW,"1,500,000","1,614.6",929,Sep-21,BRADDELL HILL,Resale,Strata,150,"10,000",-,Apartment,1,103 yrs lease commencing from 1975,20,Rest of Central Region,16 to 20
PARC CENTROS,"750,000",570.49,"1,315",Sep-21,PUNGGOL CENTRAL,Resale,Strata,53,"14,151",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"815,000",678.13,"1,202",Sep-21,UPPER SERANGOON VIEW,Resale,Strata,63,"12,937",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
THE PROMENADE@PELIKAT,"1,038,000",936.47,"1,108",Sep-21,JALAN PELIKAT,Resale,Strata,87,"11,931",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE ALPS RESIDENCES,"847,000",688.9,"1,230",Sep-21,TAMPINES STREET 86,Sub Sale,Strata,64,"13,234",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,01 to 05
THE BAYSHORE,"1,050,000",979.52,"1,072",Sep-21,BAYSHORE ROAD,Resale,Strata,91,"11,538",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,16 to 20
CASAFINA,"1,060,888","1,130.22",939,Sep-21,BEDOK SOUTH AVENUE 1,Resale,Strata,105,"10,104",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
EASTPOINT GREEN,"950,000","1,184.04",802,Sep-21,SIMEI STREET 3,Resale,Strata,110,"8,636",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
CLOVER BY THE PARK,"2,468,000","1,765.3","1,398",Sep-21,BISHAN STREET 25,Resale,Strata,164,"15,049",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,36 to 40
COASTAL BREEZE RESIDENCES,"1,070,000","1,173.28",912,Sep-21,LOYANG BESAR CLOSE,Resale,Strata,109,"9,817",-,Condominium,1,99 yrs lease commencing from 2008,17,Outside Central Region,01 to 05
THE MINTON,"1,501,000","1,679.18",894,Sep-21,HOUGANG STREET 11,Resale,Strata,156,"9,622",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,01 to 05
RIVERSAILS,"973,000",882.65,"1,102",Sep-21,UPPER SERANGOON CRESCENT,Resale,Strata,82,"11,866",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
GAMBIR RIDGE,"1,060,000",710.42,"1,492",Sep-21,GAMBIR WALK,Resale,Strata,66,"16,061",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE JOVELL,"1,177,700",904.18,"1,303",Sep-21,FLORA DRIVE,New Sale,Strata,84,"14,020",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
THE BAYSHORE,"910,000",925.7,983,Sep-21,BAYSHORE ROAD,Resale,Strata,86,"10,581",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,923,000","1,259.39","1,527",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,117,"16,436",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,928,000","1,334.74","1,444",Sep-21,TAMPINES LANE,New Sale,Strata,124,"15,548",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,764,000","1,237.86","1,425",Sep-21,TAMPINES LANE,New Sale,Strata,115,"15,339",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
RIVERFRONT RESIDENCES,"2,174,640","1,496.2","1,453",Sep-21,HOUGANG AVENUE 7,New Sale,Strata,139,"15,645",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"1,000,000",850.36,"1,176",Sep-21,UPPER SERANGOON VIEW,Resale,Strata,79,"12,658",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
COSTA DEL SOL,"2,000,000","1,323.97","1,511",Sep-21,BAYSHORE ROAD,Resale,Strata,123,"16,260",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,21 to 25
VUE 8 RESIDENCE,"1,248,000","1,087.16","1,148",Sep-21,PASIR RIS HEIGHTS,Resale,Strata,101,"12,356",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,11 to 15
SKY VUE,"1,220,000",678.13,"1,799",Sep-21,BISHAN STREET 15,Resale,Strata,63,"19,365",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,16 to 20
SANDY PALM,"975,000","1,345.5",725,Sep-21,JALAN LOYANG BESAR,Resale,Strata,125,"7,800",-,Condominium,1,99 yrs lease commencing from 1996,17,Outside Central Region,01 to 05
ARCHIPELAGO,"1,080,000",839.59,"1,286",Sep-21,BEDOK RESERVOIR ROAD,Resale,Strata,78,"13,846",-,Condominium,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
WATERVIEW,"1,222,000","1,130.22","1,081",Sep-21,TAMPINES AVENUE 1,Resale,Strata,105,"11,638",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
AVILA GARDENS,"1,120,000","1,280.92",874,Sep-21,FLORA ROAD,Resale,Strata,119,"9,412",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
SEA ESTA,"1,328,000","1,205.57","1,102",Sep-21,PASIR RIS LINK,Resale,Strata,112,"11,857",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
WATERVIEW,"850,000",785.77,"1,082",Sep-21,TAMPINES AVENUE 1,Resale,Strata,73,"11,644",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
BOTANIQUE AT BARTLEY,"810,000",495.14,"1,636",Sep-21,UPPER PAYA LEBAR ROAD,Resale,Strata,46,"17,609",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
FOREST WOODS,"888,000",516.67,"1,719",Sep-21,LORONG LEW LIAN,Sub Sale,Strata,48,"18,500",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,01 to 05
FLO RESIDENCE,"1,150,000","1,011.82","1,137",Sep-21,PUNGGOL FIELD WALK,Resale,Strata,94,"12,234",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,16 to 20
THE TAPESTRY,"1,500,000",990.29,"1,515",Sep-21,TAMPINES STREET 86,Sub Sale,Strata,92,"16,304",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
EAST VILLAGE,"1,495,000","1,668.42",896,Sep-21,UPPER CHANGI ROAD,Resale,Strata,155,"9,645",-,Apartment,1,Freehold,16,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"610,000",473.62,"1,288",Sep-21,UPPER SERANGOON VIEW,Resale,Strata,44,"13,864",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,06 to 10
AFFINITY AT SERANGOON,"1,788,000","1,151.75","1,552",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,710",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,667,060",936.47,"1,780",Sep-21,COMPASSVALE BOW,New Sale,Strata,87,"19,162",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"1,592,440",936.47,"1,700",Sep-21,COMPASSVALE BOW,New Sale,Strata,87,"18,304",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
PARC KOMO,"1,188,000",731.95,"1,623",Sep-21,UPPER CHANGI ROAD NORTH,New Sale,Strata,68,"17,471",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,556,000",958,"1,624",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,89,"17,483",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,933,000","1,259.39","1,535",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,117,"16,521",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"2,165,588","1,453.14","1,490",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,135,"16,041",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE JOVELL,"1,700,500","1,270.15","1,339",Sep-21,FLORA DRIVE,New Sale,Strata,118,"14,411",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"2,175,460","1,313.21","1,657",Sep-21,COMPASSVALE BOW,New Sale,Strata,122,"17,832",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
PARC KOMO,"1,664,000","1,022.58","1,627",Sep-21,UPPER CHANGI ROAD NORTH,New Sale,Strata,95,"17,516",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
THE SUNSHINE,"1,450,000","1,248.62","1,161",Sep-21,SUNSHINE TERRACE,Resale,Strata,116,"12,500",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
FLAME TREE PARK,"2,830,000","1,829.88","1,547",Sep-21,SIN MING AVENUE,Resale,Strata,170,"16,647",-,Condominium,1,Freehold,20,Rest of Central Region,21 to 25
AMARANDA GARDENS,"1,500,000",990.29,"1,515",Sep-21,SERANGOON AVENUE 3,Resale,Strata,92,"16,304",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
COCO PALMS,"1,700,000","1,377.79","1,234",Sep-21,PASIR RIS GROVE,Resale,Strata,128,"13,281",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,740,000","1,151.75","1,511",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"16,262",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
SEA ESTA,"1,450,000","1,119.46","1,295",Sep-21,PASIR RIS LINK,Resale,Strata,104,"13,942",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
BAYSHORE PARK,"1,175,000","1,173.28","1,001",Sep-21,BAYSHORE ROAD,Resale,Strata,109,"10,780",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,06 to 10
KOVAN RESIDENCES,"2,320,000","1,797.59","1,291",Sep-21,KOVAN ROAD,Resale,Strata,167,"13,892",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,632,620",936.47,"1,743",Sep-21,COMPASSVALE BOW,New Sale,Strata,87,"18,766",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
VUE 8 RESIDENCE,"900,000",925.7,972,Sep-21,PASIR RIS HEIGHTS,Resale,Strata,86,"10,465",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
EASTPOINT GREEN,"940,000","1,130.22",832,Sep-21,SIMEI STREET 3,Resale,Strata,105,"8,952",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
ELIAS GREEN,"1,260,000","1,550.02",813,Sep-21,ELIAS GREEN,Resale,Strata,144,"8,750",-,Condominium,1,99 yrs lease commencing from 1991,18,Outside Central Region,11 to 15
THE QUARTZ,"1,510,008","1,291.68","1,169",Sep-21,COMPASSVALE BOW,Resale,Strata,120,"12,583",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,16 to 20
THE GARDENS AT BISHAN,"1,560,000","1,227.1","1,271",Sep-21,SIN MING WALK,Resale,Strata,114,"13,684",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
NV RESIDENCES,"1,155,000","1,184.04",975,Sep-21,PASIR RIS GROVE,Resale,Strata,110,"10,500",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
OASIS GARDEN,"1,938,000","1,646.89","1,177",Sep-21,JALAN BUNGA RAMPAI,Resale,Strata,153,"12,667",-,Condominium,1,Freehold,19,Rest of Central Region,01 to 05
THE PANORAMA,"1,230,000",796.54,"1,544",Sep-21,ANG MO KIO AVENUE 2,Resale,Strata,74,"16,622",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
SUNHAVEN,"1,400,000","1,313.21","1,066",Sep-21,UPPER CHANGI ROAD EAST,Resale,Strata,122,"11,475",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
KINGSFORD WATERBAY,"870,000",678.13,"1,283",Sep-21,UPPER SERANGOON VIEW,Resale,Strata,63,"13,810",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
THE INFLORA,"750,000",742.72,"1,010",Sep-21,FLORA DRIVE,Resale,Strata,69,"10,870",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
THOMSON HILLS ESTATE,"1,800,000","1,668.42","1,079",Sep-21,THOMSON HILLS DRIVE,Resale,Strata,155,"11,613",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
THE TEMBUSU,"750,000",473.62,"1,584",Sep-21,TAMPINES ROAD,Resale,Strata,44,"17,045",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
THE JOVELL,"977,500",678.13,"1,441",Sep-21,FLORA DRIVE,New Sale,Strata,63,"15,516",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
